Date,RF
15/12/2015,0.0000088
16/12/2015,0.0000088
17/12/2015,0.0000088
18/12/2015,0.0000088
21/12/2015,0.0000088
22/12/2015,0.0000088
23/12/2015,0.0000088
24/12/2015,0.0000088
28/12/2015,0.0000088
29/12/2015,0.0000088
30/12/2015,0.0000088
31/12/2015,0.0000088
04/01/2016,0.0000064
05/01/2016,0.0000064
06/01/2016,0.0000064
07/01/2016,0.0000064
08/01/2016,0.0000064
11/01/2016,0.0000064
12/01/2016,0.0000064
13/01/2016,0.0000064
14/01/2016,0.0000064
15/01/2016,0.0000064
19/01/2016,0.0000064
20/01/2016,0.0000064
21/01/2016,0.0000064
22/01/2016,0.0000064
25/01/2016,0.0000064
26/01/2016,0.0000064
27/01/2016,0.0000064
28/01/2016,0.0000064
29/01/2016,0.0000064
01/02/2016,0.0000128
02/02/2016,0.0000128
03/02/2016,0.0000128
04/02/2016,0.0000128
05/02/2016,0.0000128
08/02/2016,0.0000128
09/02/2016,0.0000128
10/02/2016,0.0000128
11/02/2016,0.0000128
12/02/2016,0.0000128
16/02/2016,0.0000128
17/02/2016,0.0000128
18/02/2016,0.0000128
19/02/2016,0.0000128
22/02/2016,0.0000128
23/02/2016,0.0000128
24/02/2016,0.0000128
25/02/2016,0.0000128
26/02/2016,0.0000128
29/02/2016,0.0000128
01/03/2016,0.0000132
02/03/2016,0.0000132
03/03/2016,0.0000132
04/03/2016,0.0000132
07/03/2016,0.0000132
08/03/2016,0.0000132
09/03/2016,0.0000132
10/03/2016,0.0000132
11/03/2016,0.0000132
14/03/2016,0.0000132
15/03/2016,0.0000132
16/03/2016,0.0000132
17/03/2016,0.0000132
18/03/2016,0.0000132
21/03/2016,0.0000132
22/03/2016,0.0000132
23/03/2016,0.0000132
24/03/2016,0.0000132
28/03/2016,0.0000132
29/03/2016,0.0000132
30/03/2016,0.0000132
31/03/2016,0.0000132
01/04/2016,0.0000084
04/04/2016,0.0000084
05/04/2016,0.0000084
06/04/2016,0.0000084
07/04/2016,0.0000084
08/04/2016,0.0000084
11/04/2016,0.0000084
12/04/2016,0.0000084
13/04/2016,0.0000084
14/04/2016,0.0000084
15/04/2016,0.0000084
18/04/2016,0.0000084
19/04/2016,0.0000084
20/04/2016,0.0000084
21/04/2016,0.0000084
22/04/2016,0.0000084
25/04/2016,0.0000084
26/04/2016,0.0000084
27/04/2016,0.0000084
28/04/2016,0.0000084
29/04/2016,0.0000084
02/05/2016,0.0000088
03/05/2016,0.0000088
04/05/2016,0.0000088
05/05/2016,0.0000088
06/05/2016,0.0000088
09/05/2016,0.0000088
10/05/2016,0.0000088
11/05/2016,0.0000088
12/05/2016,0.0000088
13/05/2016,0.0000088
16/05/2016,0.0000088
17/05/2016,0.0000088
18/05/2016,0.0000088
19/05/2016,0.0000088
20/05/2016,0.0000088
23/05/2016,0.0000088
24/05/2016,0.0000088
25/05/2016,0.0000088
26/05/2016,0.0000088
27/05/2016,0.0000088
31/05/2016,0.0000088
01/06/2016,0.0000136
02/06/2016,0.0000136
03/06/2016,0.0000136
06/06/2016,0.0000136
07/06/2016,0.0000136
08/06/2016,0.0000136
09/06/2016,0.0000136
10/06/2016,0.0000136
13/06/2016,0.0000136
14/06/2016,0.0000136
15/06/2016,0.0000136
16/06/2016,0.0000136
17/06/2016,0.0000136
20/06/2016,0.0000136
21/06/2016,0.0000136
22/06/2016,0.0000136
23/06/2016,0.0000136
24/06/2016,0.0000136
27/06/2016,0.0000136
28/06/2016,0.0000136
29/06/2016,0.0000136
30/06/2016,0.0000136
01/07/2016,0.0000104
05/07/2016,0.0000104
06/07/2016,0.0000104
07/07/2016,0.0000104
08/07/2016,0.0000104
11/07/2016,0.0000104
12/07/2016,0.0000104
13/07/2016,0.0000104
14/07/2016,0.0000104
15/07/2016,0.0000104
18/07/2016,0.0000104
19/07/2016,0.0000104
20/07/2016,0.0000104
21/07/2016,0.0000104
22/07/2016,0.0000104
25/07/2016,0.0000104
26/07/2016,0.0000104
27/07/2016,0.0000104
28/07/2016,0.0000104
29/07/2016,0.0000104
01/08/2016,0.0000108
02/08/2016,0.0000108
03/08/2016,0.0000108
04/08/2016,0.0000108
05/08/2016,0.0000108
08/08/2016,0.0000108
09/08/2016,0.0000108
10/08/2016,0.0000108
11/08/2016,0.0000108
12/08/2016,0.0000108
15/08/2016,0.0000108
16/08/2016,0.0000108
17/08/2016,0.0000108
18/08/2016,0.0000108
19/08/2016,0.0000108
22/08/2016,0.0000108
23/08/2016,0.0000108
24/08/2016,0.0000108
25/08/2016,0.0000108
26/08/2016,0.0000108
29/08/2016,0.0000108
30/08/2016,0.0000108
31/08/2016,0.0000108
01/09/2016,0.0000132
02/09/2016,0.0000132
06/09/2016,0.0000132
07/09/2016,0.0000132
08/09/2016,0.0000132
09/09/2016,0.0000132
12/09/2016,0.0000132
13/09/2016,0.0000132
14/09/2016,0.0000132
15/09/2016,0.0000132
16/09/2016,0.0000132
19/09/2016,0.0000132
20/09/2016,0.0000132
21/09/2016,0.0000132
22/09/2016,0.0000132
23/09/2016,0.0000132
26/09/2016,0.0000132
27/09/2016,0.0000132
28/09/2016,0.0000132
29/09/2016,0.0000132
30/09/2016,0.0000132
03/10/2016,0.0000112
04/10/2016,0.0000112
05/10/2016,0.0000112
06/10/2016,0.0000112
07/10/2016,0.0000112
10/10/2016,0.0000112
11/10/2016,0.0000112
12/10/2016,0.0000112
13/10/2016,0.0000112
14/10/2016,0.0000112
17/10/2016,0.0000112
18/10/2016,0.0000112
19/10/2016,0.0000112
20/10/2016,0.0000112
21/10/2016,0.0000112
24/10/2016,0.0000112
25/10/2016,0.0000112
26/10/2016,0.0000112
27/10/2016,0.0000112
28/10/2016,0.0000112
31/10/2016,0.0000112
01/11/2016,0.0000136
02/11/2016,0.0000136
03/11/2016,0.0000136
04/11/2016,0.0000136
07/11/2016,0.0000136
08/11/2016,0.0000136
09/11/2016,0.0000136
10/11/2016,0.0000136
11/11/2016,0.0000136
14/11/2016,0.0000136
15/11/2016,0.0000136
16/11/2016,0.0000136
17/11/2016,0.0000136
18/11/2016,0.0000136
21/11/2016,0.0000136
22/11/2016,0.0000136
23/11/2016,0.0000136
25/11/2016,0.0000136
28/11/2016,0.0000136
29/11/2016,0.0000136
30/11/2016,0.0000136
01/12/2016,0.0000192
02/12/2016,0.0000192
05/12/2016,0.0000192
06/12/2016,0.0000192
07/12/2016,0.0000192
08/12/2016,0.0000192
09/12/2016,0.0000192
12/12/2016,0.0000192
13/12/2016,0.0000192
14/12/2016,0.0000192
15/12/2016,0.0000192
16/12/2016,0.0000192
19/12/2016,0.0000192
20/12/2016,0.0000192
21/12/2016,0.0000192
22/12/2016,0.0000192
23/12/2016,0.0000192
27/12/2016,0.0000192
28/12/2016,0.0000192
29/12/2016,0.0000192
30/12/2016,0.0000192
03/01/2017,0.00002
04/01/2017,0.00002
05/01/2017,0.00002
06/01/2017,0.00002
09/01/2017,0.00002
10/01/2017,0.00002
11/01/2017,0.00002
12/01/2017,0.00002
13/01/2017,0.00002
17/01/2017,0.00002
18/01/2017,0.00002
19/01/2017,0.00002
20/01/2017,0.00002
23/01/2017,0.00002
24/01/2017,0.00002
25/01/2017,0.00002
26/01/2017,0.00002
27/01/2017,0.00002
30/01/2017,0.00002
31/01/2017,0.00002
01/02/2017,0.0000208
02/02/2017,0.0000208
03/02/2017,0.0000208
06/02/2017,0.0000208
07/02/2017,0.0000208
08/02/2017,0.0000208
09/02/2017,0.0000208
10/02/2017,0.0000208
13/02/2017,0.0000208
14/02/2017,0.0000208
15/02/2017,0.0000208
16/02/2017,0.0000208
17/02/2017,0.0000208
21/02/2017,0.0000208
22/02/2017,0.0000208
23/02/2017,0.0000208
24/02/2017,0.0000208
27/02/2017,0.0000208
28/02/2017,0.0000208
01/03/2017,0.0000212
02/03/2017,0.0000212
03/03/2017,0.0000212
06/03/2017,0.0000212
07/03/2017,0.0000212
08/03/2017,0.0000212
09/03/2017,0.0000212
10/03/2017,0.0000212
13/03/2017,0.0000212
14/03/2017,0.0000212
15/03/2017,0.0000212
16/03/2017,0.0000212
17/03/2017,0.0000212
20/03/2017,0.0000212
21/03/2017,0.0000212
22/03/2017,0.0000212
23/03/2017,0.0000212
24/03/2017,0.0000212
27/03/2017,0.0000212
28/03/2017,0.0000212
29/03/2017,0.0000212
30/03/2017,0.0000212
31/03/2017,0.0000212
03/04/2017,0.00003
04/04/2017,0.00003
05/04/2017,0.00003
06/04/2017,0.00003
07/04/2017,0.00003
10/04/2017,0.00003
11/04/2017,0.00003
12/04/2017,0.00003
13/04/2017,0.00003
17/04/2017,0.00003
18/04/2017,0.00003
19/04/2017,0.00003
20/04/2017,0.00003
21/04/2017,0.00003
24/04/2017,0.00003
25/04/2017,0.00003
26/04/2017,0.00003
27/04/2017,0.00003
28/04/2017,0.00003
01/05/2017,0.0000316
02/05/2017,0.0000316
03/05/2017,0.0000316
04/05/2017,0.0000316
05/05/2017,0.0000316
08/05/2017,0.0000316
09/05/2017,0.0000316
10/05/2017,0.0000316
11/05/2017,0.0000316
12/05/2017,0.0000316
15/05/2017,0.0000316
16/05/2017,0.0000316
17/05/2017,0.0000316
18/05/2017,0.0000316
19/05/2017,0.0000316
22/05/2017,0.0000316
23/05/2017,0.0000316
24/05/2017,0.0000316
25/05/2017,0.0000316
26/05/2017,0.0000316
30/05/2017,0.0000316
31/05/2017,0.0000316
01/06/2017,0.0000384
02/06/2017,0.0000384
05/06/2017,0.0000384
06/06/2017,0.0000384
07/06/2017,0.0000384
08/06/2017,0.0000384
09/06/2017,0.0000384
12/06/2017,0.0000384
13/06/2017,0.0000384
14/06/2017,0.0000384
15/06/2017,0.0000384
16/06/2017,0.0000384
19/06/2017,0.0000384
20/06/2017,0.0000384
21/06/2017,0.0000384
22/06/2017,0.0000384
23/06/2017,0.0000384
26/06/2017,0.0000384
27/06/2017,0.0000384
28/06/2017,0.0000384
29/06/2017,0.0000384
30/06/2017,0.0000384
03/07/2017,0.0000404
05/07/2017,0.0000404
06/07/2017,0.0000404
07/07/2017,0.0000404
10/07/2017,0.0000404
11/07/2017,0.0000404
12/07/2017,0.0000404
13/07/2017,0.0000404
14/07/2017,0.0000404
17/07/2017,0.0000404
18/07/2017,0.0000404
19/07/2017,0.0000404
20/07/2017,0.0000404
21/07/2017,0.0000404
24/07/2017,0.0000404
25/07/2017,0.0000404
26/07/2017,0.0000404
27/07/2017,0.0000404
28/07/2017,0.0000404
31/07/2017,0.0000404
01/08/2017,0.000042
02/08/2017,0.000042
03/08/2017,0.000042
04/08/2017,0.000042
07/08/2017,0.000042
08/08/2017,0.000042
09/08/2017,0.000042
10/08/2017,0.000042
11/08/2017,0.000042
14/08/2017,0.000042
15/08/2017,0.000042
16/08/2017,0.000042
17/08/2017,0.000042
18/08/2017,0.000042
21/08/2017,0.000042
22/08/2017,0.000042
23/08/2017,0.000042
24/08/2017,0.000042
25/08/2017,0.000042
28/08/2017,0.000042
29/08/2017,0.000042
30/08/2017,0.000042
31/08/2017,0.000042
01/09/2017,0.0000396
05/09/2017,0.0000396
06/09/2017,0.0000396
07/09/2017,0.0000396
08/09/2017,0.0000396
11/09/2017,0.0000396
12/09/2017,0.0000396
13/09/2017,0.0000396
14/09/2017,0.0000396
15/09/2017,0.0000396
18/09/2017,0.0000396
19/09/2017,0.0000396
20/09/2017,0.0000396
21/09/2017,0.0000396
22/09/2017,0.0000396
25/09/2017,0.0000396
26/09/2017,0.0000396
27/09/2017,0.0000396
28/09/2017,0.0000396
29/09/2017,0.0000396
02/10/2017,0.0000416
03/10/2017,0.0000416
04/10/2017,0.0000416
05/10/2017,0.0000416
06/10/2017,0.0000416
09/10/2017,0.0000416
10/10/2017,0.0000416
11/10/2017,0.0000416
12/10/2017,0.0000416
13/10/2017,0.0000416
16/10/2017,0.0000416
17/10/2017,0.0000416
18/10/2017,0.0000416
19/10/2017,0.0000416
20/10/2017,0.0000416
23/10/2017,0.0000416
24/10/2017,0.0000416
25/10/2017,0.0000416
26/10/2017,0.0000416
27/10/2017,0.0000416
30/10/2017,0.0000416
31/10/2017,0.0000416
01/11/2017,0.0000452
02/11/2017,0.0000452
03/11/2017,0.0000452
06/11/2017,0.0000452
07/11/2017,0.0000452
08/11/2017,0.0000452
09/11/2017,0.0000452
10/11/2017,0.0000452
13/11/2017,0.0000452
14/11/2017,0.0000452
15/11/2017,0.0000452
16/11/2017,0.0000452
17/11/2017,0.0000452
20/11/2017,0.0000452
21/11/2017,0.0000452
22/11/2017,0.0000452
24/11/2017,0.0000452
27/11/2017,0.0000452
28/11/2017,0.0000452
29/11/2017,0.0000452
30/11/2017,0.0000452
01/12/2017,0.00005
04/12/2017,0.00005
05/12/2017,0.00005
06/12/2017,0.00005
07/12/2017,0.00005
08/12/2017,0.00005
11/12/2017,0.00005
12/12/2017,0.00005
13/12/2017,0.00005
14/12/2017,0.00005
15/12/2017,0.00005
18/12/2017,0.00005
19/12/2017,0.00005
20/12/2017,0.00005
21/12/2017,0.00005
22/12/2017,0.00005
26/12/2017,0.00005
27/12/2017,0.00005
28/12/2017,0.00005
29/12/2017,0.00005
02/01/2018,0.0000548
03/01/2018,0.0000548
04/01/2018,0.0000548
05/01/2018,0.0000548
08/01/2018,0.0000548
09/01/2018,0.0000548
10/01/2018,0.0000548
11/01/2018,0.0000548
12/01/2018,0.0000548
16/01/2018,0.0000548
17/01/2018,0.0000548
18/01/2018,0.0000548
19/01/2018,0.0000548
22/01/2018,0.0000548
23/01/2018,0.0000548
24/01/2018,0.0000548
25/01/2018,0.0000548
26/01/2018,0.0000548
29/01/2018,0.0000548
30/01/2018,0.0000548
31/01/2018,0.0000548
01/02/2018,0.0000576
02/02/2018,0.0000576
05/02/2018,0.0000576
06/02/2018,0.0000576
07/02/2018,0.0000576
08/02/2018,0.0000576
09/02/2018,0.0000576
12/02/2018,0.0000576
13/02/2018,0.0000576
14/02/2018,0.0000576
15/02/2018,0.0000576
16/02/2018,0.0000576
20/02/2018,0.0000576
21/02/2018,0.0000576
22/02/2018,0.0000576
23/02/2018,0.0000576
26/02/2018,0.0000576
27/02/2018,0.0000576
28/02/2018,0.0000576
01/03/2018,0.0000652
02/03/2018,0.0000652
05/03/2018,0.0000652
06/03/2018,0.0000652
07/03/2018,0.0000652
08/03/2018,0.0000652
09/03/2018,0.0000652
12/03/2018,0.0000652
13/03/2018,0.0000652
14/03/2018,0.0000652
15/03/2018,0.0000652
16/03/2018,0.0000652
19/03/2018,0.0000652
20/03/2018,0.0000652
21/03/2018,0.0000652
22/03/2018,0.0000652
23/03/2018,0.0000652
26/03/2018,0.0000652
27/03/2018,0.0000652
28/03/2018,0.0000652
29/03/2018,0.0000652
02/04/2018,0.000068
03/04/2018,0.000068
04/04/2018,0.000068
05/04/2018,0.000068
06/04/2018,0.000068
09/04/2018,0.000068
10/04/2018,0.000068
11/04/2018,0.000068
12/04/2018,0.000068
13/04/2018,0.000068
16/04/2018,0.000068
17/04/2018,0.000068
18/04/2018,0.000068
19/04/2018,0.000068
20/04/2018,0.000068
23/04/2018,0.000068
24/04/2018,0.000068
25/04/2018,0.000068
26/04/2018,0.000068
27/04/2018,0.000068
30/04/2018,0.000068
01/05/2018,0.0000736
02/05/2018,0.0000736
03/05/2018,0.0000736
04/05/2018,0.0000736
07/05/2018,0.0000736
08/05/2018,0.0000736
09/05/2018,0.0000736
10/05/2018,0.0000736
11/05/2018,0.0000736
14/05/2018,0.0000736
15/05/2018,0.0000736
16/05/2018,0.0000736
17/05/2018,0.0000736
18/05/2018,0.0000736
21/05/2018,0.0000736
22/05/2018,0.0000736
23/05/2018,0.0000736
24/05/2018,0.0000736
25/05/2018,0.0000736
29/05/2018,0.0000736
30/05/2018,0.0000736
31/05/2018,0.0000736
01/06/2018,0.0000756
04/06/2018,0.0000756
05/06/2018,0.0000756
06/06/2018,0.0000756
07/06/2018,0.0000756
08/06/2018,0.0000756
11/06/2018,0.0000756
12/06/2018,0.0000756
13/06/2018,0.0000756
14/06/2018,0.0000756
15/06/2018,0.0000756
18/06/2018,0.0000756
19/06/2018,0.0000756
20/06/2018,0.0000756
21/06/2018,0.0000756
22/06/2018,0.0000756
25/06/2018,0.0000756
26/06/2018,0.0000756
27/06/2018,0.0000756
28/06/2018,0.0000756
29/06/2018,0.0000756
02/07/2018,0.0000756
03/07/2018,0.0000756
05/07/2018,0.0000756
06/07/2018,0.0000756
09/07/2018,0.0000756
10/07/2018,0.0000756
11/07/2018,0.0000756
12/07/2018,0.0000756
13/07/2018,0.0000756
16/07/2018,0.0000756
17/07/2018,0.0000756
18/07/2018,0.0000756
19/07/2018,0.0000756
20/07/2018,0.0000756
23/07/2018,0.0000756
24/07/2018,0.0000756
25/07/2018,0.0000756
26/07/2018,0.0000756
27/07/2018,0.0000756
30/07/2018,0.0000756
31/07/2018,0.0000756
01/08/2018,0.0000796
02/08/2018,0.0000796
03/08/2018,0.0000796
06/08/2018,0.0000796
07/08/2018,0.0000796
08/08/2018,0.0000796
09/08/2018,0.0000796
10/08/2018,0.0000796
13/08/2018,0.0000796
14/08/2018,0.0000796
15/08/2018,0.0000796
16/08/2018,0.0000796
17/08/2018,0.0000796
20/08/2018,0.0000796
21/08/2018,0.0000796
22/08/2018,0.0000796
23/08/2018,0.0000796
24/08/2018,0.0000796
27/08/2018,0.0000796
28/08/2018,0.0000796
29/08/2018,0.0000796
30/08/2018,0.0000796
31/08/2018,0.0000796
04/09/2018,0.0000828
05/09/2018,0.0000828
06/09/2018,0.0000828
07/09/2018,0.0000828
10/09/2018,0.0000828
11/09/2018,0.0000828
12/09/2018,0.0000828
13/09/2018,0.0000828
14/09/2018,0.0000828
17/09/2018,0.0000828
18/09/2018,0.0000828
19/09/2018,0.0000828
20/09/2018,0.0000828
21/09/2018,0.0000828
24/09/2018,0.0000828
25/09/2018,0.0000828
26/09/2018,0.0000828
27/09/2018,0.0000828
28/09/2018,0.0000828
01/10/2018,0.000086
02/10/2018,0.000086
03/10/2018,0.000086
04/10/2018,0.000086
05/10/2018,0.000086
08/10/2018,0.000086
09/10/2018,0.000086
10/10/2018,0.000086
11/10/2018,0.000086
12/10/2018,0.000086
15/10/2018,0.000086
16/10/2018,0.000086
17/10/2018,0.000086
18/10/2018,0.000086
19/10/2018,0.000086
22/10/2018,0.000086
23/10/2018,0.000086
24/10/2018,0.000086
25/10/2018,0.000086
26/10/2018,0.000086
29/10/2018,0.000086
30/10/2018,0.000086
31/10/2018,0.000086
01/11/2018,0.0000916
02/11/2018,0.0000916
05/11/2018,0.0000916
06/11/2018,0.0000916
07/11/2018,0.0000916
08/11/2018,0.0000916
09/11/2018,0.0000916
12/11/2018,0.0000916
13/11/2018,0.0000916
14/11/2018,0.0000916
15/11/2018,0.0000916
16/11/2018,0.0000916
19/11/2018,0.0000916
20/11/2018,0.0000916
21/11/2018,0.0000916
23/11/2018,0.0000916
26/11/2018,0.0000916
27/11/2018,0.0000916
28/11/2018,0.0000916
29/11/2018,0.0000916
30/11/2018,0.0000916
03/12/2018,0.0000928
04/12/2018,0.0000928
06/12/2018,0.0000928
07/12/2018,0.0000928
10/12/2018,0.0000928
11/12/2018,0.0000928
12/12/2018,0.0000928
13/12/2018,0.0000928
14/12/2018,0.0000928
17/12/2018,0.0000928
18/12/2018,0.0000928
19/12/2018,0.0000928
20/12/2018,0.0000928
21/12/2018,0.0000928
24/12/2018,0.0000928
26/12/2018,0.0000928
27/12/2018,0.0000928
28/12/2018,0.0000928
31/12/2018,0.0000928
02/01/2019,0.000096
03/01/2019,0.000096
04/01/2019,0.000096
07/01/2019,0.000096
08/01/2019,0.000096
09/01/2019,0.000096
10/01/2019,0.000096
11/01/2019,0.000096
14/01/2019,0.000096
15/01/2019,0.000096
16/01/2019,0.000096
17/01/2019,0.000096
18/01/2019,0.000096
22/01/2019,0.000096
23/01/2019,0.000096
24/01/2019,0.000096
25/01/2019,0.000096
28/01/2019,0.000096
29/01/2019,0.000096
30/01/2019,0.000096
31/01/2019,0.000096
01/02/2019,0.0000944
04/02/2019,0.0000944
05/02/2019,0.0000944
06/02/2019,0.0000944
07/02/2019,0.0000944
08/02/2019,0.0000944
11/02/2019,0.0000944
12/02/2019,0.0000944
13/02/2019,0.0000944
14/02/2019,0.0000944
15/02/2019,0.0000944
19/02/2019,0.0000944
20/02/2019,0.0000944
21/02/2019,0.0000944
22/02/2019,0.0000944
25/02/2019,0.0000944
26/02/2019,0.0000944
27/02/2019,0.0000944
28/02/2019,0.0000944
01/03/2019,0.000096
04/03/2019,0.000096
05/03/2019,0.000096
06/03/2019,0.000096
07/03/2019,0.000096
08/03/2019,0.000096
11/03/2019,0.000096
12/03/2019,0.000096
13/03/2019,0.000096
14/03/2019,0.000096
15/03/2019,0.000096
18/03/2019,0.000096
19/03/2019,0.000096
20/03/2019,0.000096
21/03/2019,0.000096
22/03/2019,0.000096
25/03/2019,0.000096
26/03/2019,0.000096
27/03/2019,0.000096
28/03/2019,0.000096
29/03/2019,0.000096
01/04/2019,0.000094
02/04/2019,0.000094
03/04/2019,0.000094
04/04/2019,0.000094
05/04/2019,0.000094
08/04/2019,0.000094
09/04/2019,0.000094
10/04/2019,0.000094
11/04/2019,0.000094
12/04/2019,0.000094
15/04/2019,0.000094
16/04/2019,0.000094
17/04/2019,0.000094
18/04/2019,0.000094
22/04/2019,0.000094
23/04/2019,0.000094
24/04/2019,0.000094
25/04/2019,0.000094
26/04/2019,0.000094
29/04/2019,0.000094
30/04/2019,0.000094
01/05/2019,0.0000952
02/05/2019,0.0000952
03/05/2019,0.0000952
06/05/2019,0.0000952
07/05/2019,0.0000952
08/05/2019,0.0000952
09/05/2019,0.0000952
10/05/2019,0.0000952
13/05/2019,0.0000952
14/05/2019,0.0000952
15/05/2019,0.0000952
16/05/2019,0.0000952
17/05/2019,0.0000952
20/05/2019,0.0000952
21/05/2019,0.0000952
22/05/2019,0.0000952
23/05/2019,0.0000952
24/05/2019,0.0000952
28/05/2019,0.0000952
29/05/2019,0.0000952
30/05/2019,0.0000952
31/05/2019,0.0000952
03/06/2019,0.000092
04/06/2019,0.000092
05/06/2019,0.000092
06/06/2019,0.000092
07/06/2019,0.000092
10/06/2019,0.000092
11/06/2019,0.000092
12/06/2019,0.000092
13/06/2019,0.000092
14/06/2019,0.000092
17/06/2019,0.000092
18/06/2019,0.000092
19/06/2019,0.000092
20/06/2019,0.000092
21/06/2019,0.000092
24/06/2019,0.000092
25/06/2019,0.000092
26/06/2019,0.000092
27/06/2019,0.000092
28/06/2019,0.000092
01/07/2019,0.0000832
02/07/2019,0.0000832
03/07/2019,0.0000832
05/07/2019,0.0000832
08/07/2019,0.0000832
09/07/2019,0.0000832
10/07/2019,0.0000832
11/07/2019,0.0000832
12/07/2019,0.0000832
15/07/2019,0.0000832
16/07/2019,0.0000832
17/07/2019,0.0000832
18/07/2019,0.0000832
19/07/2019,0.0000832
22/07/2019,0.0000832
23/07/2019,0.0000832
24/07/2019,0.0000832
25/07/2019,0.0000832
26/07/2019,0.0000832
29/07/2019,0.0000832
30/07/2019,0.0000832
31/07/2019,0.0000832
01/08/2019,0.0000816
02/08/2019,0.0000816
05/08/2019,0.0000816
06/08/2019,0.0000816
07/08/2019,0.0000816
08/08/2019,0.0000816
09/08/2019,0.0000816
12/08/2019,0.0000816
13/08/2019,0.0000816
14/08/2019,0.0000816
15/08/2019,0.0000816
16/08/2019,0.0000816
19/08/2019,0.0000816
20/08/2019,0.0000816
21/08/2019,0.0000816
22/08/2019,0.0000816
23/08/2019,0.0000816
26/08/2019,0.0000816
27/08/2019,0.0000816
28/08/2019,0.0000816
29/08/2019,0.0000816
30/08/2019,0.0000816
03/09/2019,0.000078
04/09/2019,0.000078
05/09/2019,0.000078
06/09/2019,0.000078
09/09/2019,0.000078
10/09/2019,0.000078
11/09/2019,0.000078
12/09/2019,0.000078
13/09/2019,0.000078
16/09/2019,0.000078
17/09/2019,0.000078
18/09/2019,0.000078
19/09/2019,0.000078
20/09/2019,0.000078
23/09/2019,0.000078
24/09/2019,0.000078
25/09/2019,0.000078
26/09/2019,0.000078
27/09/2019,0.000078
30/09/2019,0.000078
01/10/2019,0.0000736
02/10/2019,0.0000736
03/10/2019,0.0000736
04/10/2019,0.0000736
07/10/2019,0.0000736
08/10/2019,0.0000736
09/10/2019,0.0000736
10/10/2019,0.0000736
11/10/2019,0.0000736
14/10/2019,0.0000736
15/10/2019,0.0000736
16/10/2019,0.0000736
17/10/2019,0.0000736
18/10/2019,0.0000736
21/10/2019,0.0000736
22/10/2019,0.0000736
23/10/2019,0.0000736
24/10/2019,0.0000736
25/10/2019,0.0000736
28/10/2019,0.0000736
29/10/2019,0.0000736
30/10/2019,0.0000736
31/10/2019,0.0000736
01/11/2019,0.0000604
04/11/2019,0.0000604
05/11/2019,0.0000604
06/11/2019,0.0000604
07/11/2019,0.0000604
08/11/2019,0.0000604
11/11/2019,0.0000604
12/11/2019,0.0000604
13/11/2019,0.0000604
14/11/2019,0.0000604
15/11/2019,0.0000604
18/11/2019,0.0000604
19/11/2019,0.0000604
20/11/2019,0.0000604
21/11/2019,0.0000604
22/11/2019,0.0000604
25/11/2019,0.0000604
26/11/2019,0.0000604
27/11/2019,0.0000604
29/11/2019,0.0000604
02/12/2019,0.0000624
03/12/2019,0.0000624
04/12/2019,0.0000624
05/12/2019,0.0000624
06/12/2019,0.0000624
09/12/2019,0.0000624
10/12/2019,0.0000624
11/12/2019,0.0000624
12/12/2019,0.0000624
13/12/2019,0.0000624
16/12/2019,0.0000624
17/12/2019,0.0000624
18/12/2019,0.0000624
19/12/2019,0.0000624
20/12/2019,0.0000624
23/12/2019,0.0000624
24/12/2019,0.0000624
26/12/2019,0.0000624
27/12/2019,0.0000624
30/12/2019,0.0000624
31/12/2019,0.0000624
02/01/2020,0.0000608
03/01/2020,0.0000608
06/01/2020,0.0000608
07/01/2020,0.0000608
08/01/2020,0.0000608
09/01/2020,0.0000608
10/01/2020,0.0000608
13/01/2020,0.0000608
14/01/2020,0.0000608
15/01/2020,0.0000608
16/01/2020,0.0000608
17/01/2020,0.0000608
21/01/2020,0.0000608
22/01/2020,0.0000608
23/01/2020,0.0000608
24/01/2020,0.0000608
27/01/2020,0.0000608
28/01/2020,0.0000608
29/01/2020,0.0000608
30/01/2020,0.0000608
31/01/2020,0.0000608
03/02/2020,0.0000608
04/02/2020,0.0000608
05/02/2020,0.0000608
06/02/2020,0.0000608
07/02/2020,0.0000608
10/02/2020,0.0000608
11/02/2020,0.0000608
12/02/2020,0.0000608
13/02/2020,0.0000608
14/02/2020,0.0000608
18/02/2020,0.0000608
19/02/2020,0.0000608
20/02/2020,0.0000608
21/02/2020,0.0000608
24/02/2020,0.0000608
25/02/2020,0.0000608
26/02/2020,0.0000608
27/02/2020,0.0000608
28/02/2020,0.0000608
02/03/2020,0.00005
03/03/2020,0.00005
04/03/2020,0.00005
05/03/2020,0.00005
06/03/2020,0.00005
09/03/2020,0.00005
10/03/2020,0.00005
11/03/2020,0.00005
12/03/2020,0.00005
13/03/2020,0.00005
16/03/2020,0.00005
17/03/2020,0.00005
18/03/2020,0.00005
19/03/2020,0.00005
20/03/2020,0.00005
23/03/2020,0.00005
24/03/2020,0.00005
25/03/2020,0.00005
26/03/2020,0.00005
27/03/2020,0.00005
30/03/2020,0.00005
31/03/2020,0.00005
01/04/2020,0.0000044
02/04/2020,0.0000044
03/04/2020,0.0000044
06/04/2020,0.0000044
07/04/2020,0.0000044
08/04/2020,0.0000044
09/04/2020,0.0000044
13/04/2020,0.0000044
14/04/2020,0.0000044
15/04/2020,0.0000044
16/04/2020,0.0000044
17/04/2020,0.0000044
20/04/2020,0.0000044
21/04/2020,0.0000044
22/04/2020,0.0000044
